utt_id,primary_language,family,gender,duration_s,reference_text,reference_normalized,hypothesis_text,hypothesis_normalized,wer,n_sub,n_del,n_ins,ref_len_words
svarah_00952,Nepali,Indo-Aryan,Male,11.26,So I have a memorable and unusual experience regarding this English language.,so i have a memorable and unusual experience regarding this english language,So I have memorable and unusual experience regarding this English language.,so i have memorable and unusual experience regarding this english language,0.08333333333333333,0,1,0,12
svarah_00954,Urdu,Indo-Aryan,Male,0.67475,Previous,previous,previous.,previous,0.0,0,0,0,1
svarah_00955,Kannada,Dravidian,Female,1.0713125,Pulses and,pulses and,Balsasan.,balsasan,1.0,1,1,0,2
svarah_00960,Kannada,Dravidian,Female,1.700125,health healthcare,health healthcare,"Health, health care.",health health care,1.0,1,0,1,2
svarah_00961,Kannada,Dravidian,Male,13.894,"A score below 5 suggests against a diagnosis of appendicitis, whereas a score of 7 or more is predictive of acute appendicitis.",a score below 5 suggests against a diagnosis of appendicitis whereas a score of 7 or more is predictive of acute appendicitis,A score below 5 suggests against a diagnosis of appendicitis whereas a score of 7 or more is predictive of acute appendicitis.,a score below 5 suggests against a diagnosis of appendicitis whereas a score of 7 or more is predictive of acute appendicitis,0.0,0,0,0,22
svarah_00964,Gujarati,Indo-Aryan,Male,4.0888125,I do much Riyaz or practice before the recording session.,i do much riyaz or practice before the recording session,I do much reas or practice before the recording session.,i do much reas or practice before the recording session,0.1,1,0,0,10
svarah_00965,Tamil,Dravidian,Male,0.315875,Skip,skip,skip,skip,0.0,0,0,0,1
svarah_00966,Tamil,Dravidian,Female,3.31175,"The items BORGES Vegan Hazelnut Drink,",the items borges vegan hazelnut drink,The items gorgeous vegan hazelnut drink.,the items gorgeous vegan hazelnut drink,0.16666666666666666,1,0,0,6
svarah_00971,Odia,Indo-Aryan,Female,8.9160625,I want EPFO passbook statement for account with UAN number 966385627386.,i want epfo passbook statement for account with uan number 966385627386,I want a PFO bus book statement for account with Vue N.96385627386.,i want a pfo bus book statement for account with vue n 96385627386,0.6363636363636364,5,0,2,11
svarah_00974,Maithili,Indo-Aryan,Female,4.5685625,Some of the key trends and changes that I am finding,some of the key trends and changes that i am finding,Some of the key trends and changes that I am finding.,some of the key trends and changes that i am finding,0.0,0,0,0,11
svarah_00975,Gujarati,Indo-Aryan,Male,1.2083125,i went to the park,i went to the park,I went to the park.,i went to the park,0.0,0,0,0,5
svarah_00979,Malayalam,Dravidian,Male,0.759875,English,english,In Lish?,in lish,2.0,1,0,1,1
svarah_00982,Assamese,Indo-Aryan,Male,1.6959375,1109,1109,1199.,1199,1.0,1,0,0,1
svarah_00985,Odia,Indo-Aryan,Male,2.5814375,olly call a uber in thirty minutes,olly call a uber in thirty minutes,Allie call her Uber in 30 minutes.,allie call her uber in 30 minutes,0.42857142857142855,3,0,0,7
svarah_00991,Kashmiri,Indo-Aryan,Male,9.6335,So every shrine has its own day which is celebrated by people when they come across and visit the shrine,so every shrine has its own day which is celebrated by people when they come across and visit the shrine,have a shine as it's on day with the silvered black people. Will they come across and visit the shine?,have a shine as it's on day with the silvered black people will they come across and visit the shine,0.6,12,0,0,20
svarah_00995,Dogri,Indo-Aryan,Female,4.0,Then we have Indra Gandhi National Widow Pension Scheme,then we have indra gandhi national widow pension scheme,Then we have Indra Gandhi National Video Pension scheme.,then we have indra gandhi national video pension scheme,0.1111111111111111,1,0,0,9
svarah_00996,Bengali,Indo-Aryan,Male,14.7979375,"The key factors that contribute the quality of education in my state is the literacy and the common awareness among people. In my state, there are several lacking and there are very poor section in the society who needs food along with the education.",the key factors that contribute the quality of education in my state is the literacy and the common awareness among people in my state there are several lacking and there are very poor section in the society who needs food along with the education,The key factors that contribute the quality of education in my state is the literacy and the common awareness among people in my state. There are several lacking and there are very poor section in the society who needs food along with education.,the key factors that contribute the quality of education in my state is the literacy and the common awareness among people in my state there are several lacking and there are very poor section in the society who needs food along with education,0.022727272727272728,0,1,0,44
svarah_00998,Konkani,Indo-Aryan,Female,6.123375,It becomes difficult for every individual to understand the language of other states.,it becomes difficult for every individual to understand the language of other states,It becomes difficult for every individual to understand language of other states.,it becomes difficult for every individual to understand language of other states,0.07692307692307693,0,1,0,13
svarah_01000,Assamese,Indo-Aryan,Female,4.08325,Are there any discounted items in the category Fruits ?,are there any discounted items in the category fruits,are dear any discounted items in the category fruits.,are dear any discounted items in the category fruits,0.1111111111111111,1,0,0,9
svarah_01002,Kannada,Dravidian,Female,2.8974375,and improving education infrastructure.,and improving education infrastructure,and improving education infrastructure.,and improving education infrastructure,0.0,0,0,0,4
svarah_01007,Bengali,Indo-Aryan,Female,6.8805625,Your MPIN is invalid for mobile number 98631297536,your mpin is invalid for mobile number 98631297536,Your MPIN is invalid for mobile number 98631297536.,your mpin is invalid for mobile number 98631297536,0.0,0,0,0,8
svarah_01010,Bengali,Indo-Aryan,Female,4.218625,English is a gender neutral language,english is a gender neutral language,English is a general neutral language.,english is a general neutral language,0.16666666666666666,1,0,0,6
svarah_01013,Odia,Indo-Aryan,Male,7.6791875,find all Renewal scholarship applications in the academic year 2019 - 2020,find all renewal scholarship applications in the academic year 2019 2020,Find all Renewals Color Sheep applications in the academic year 2019 2020.,find all renewals color sheep applications in the academic year 2019 2020,0.2727272727272727,2,0,1,11
svarah_01014,Malayalam,Dravidian,Female,0.449875,Bird,bird,Bye!,bye,1.0,1,0,0,1
svarah_01018,Odia,Indo-Aryan,Female,0.53025,Happy,happy,Happy,happy,0.0,0,0,0,1
svarah_01019,Malayalam,Dravidian,Female,6.339125,It's a main theme or the one of the advice that is given by the writer to the readers.,it's a main theme or the one of the advice that is given by the writer to the readers,It is a main theme or the one of the advice that is given by the writer to the readers.,it is a main theme or the one of the advice that is given by the writer to the readers,0.10526315789473684,1,0,1,19
svarah_01021,Urdu,Indo-Aryan,Female,5.247,I find it better while speaking as well as writing in English.,i find it better while speaking as well as writing in english,I find it better while speaking as well as writing in English.,i find it better while speaking as well as writing in english,0.0,0,0,0,12
svarah_01027,Urdu,Indo-Aryan,Male,2.0,and Satyagraha Movement,and satyagraha movement,and set the agra moment.,and set the agra moment,1.3333333333333333,2,0,2,3
svarah_01029,Telugu,Dravidian,Female,5.8685625,How has the entertainment scene in your state changed over the years?,how has the entertainment scene in your state changed over the years,How has the entire Tenmen scene in your state changed over the years?,how has the entire tenmen scene in your state changed over the years,0.16666666666666666,1,0,1,12
svarah_01031,Maithili,Indo-Aryan,Male,2.2073125,it is done to maintain cleanliness.,it is done to maintain cleanliness,They don't maintain cleanliness.,they don't maintain cleanliness,0.6666666666666666,2,2,0,6
svarah_01032,Assamese,Indo-Aryan,Female,5.1775,How does your state's culture differ from the mainstream culture in India?,how does your state's culture differ from the mainstream culture in india,How does your state culture differ from the mainstream culture in India?,how does your state culture differ from the mainstream culture in india,0.08333333333333333,1,0,0,12
svarah_01033,Telugu,Dravidian,Male,0.6560625,Learn,learn,Learn.,learn,0.0,0,0,0,1
svarah_01037,Maithili,Indo-Aryan,Female,3.6501875,and I would really like to share that I,and i would really like to share that i,And I would really like to share that.,and i would really like to share that,0.1111111111111111,0,1,0,9
svarah_01040,Gujarati,Indo-Aryan,Female,10.800625,"Secondly, we should always give importance to our folk music which nowadays are mixed and made fusion of.",secondly we should always give importance to our folk music which nowadays are mixed and made fusion of,"Secondly, we should always give importance to our folk music which nowadays are mixed and made fusion of.",secondly we should always give importance to our folk music which nowadays are mixed and made fusion of,0.0,0,0,0,18
svarah_01041,Malayalam,Dravidian,Male,6.45925,"Yes, of course English is mandatory in every school curricula in India and should be so",yes of course english is mandatory in every school curricula in india and should be so,"Yes, of course. English is mandatory in every school curriculum in India and should be so.",yes of course english is mandatory in every school curriculum in india and should be so,0.0625,1,0,0,16
svarah_01047,Maithili,Indo-Aryan,Male,0.373375,Three,three,free.,free,1.0,1,0,0,1
svarah_01048,Konkani,Indo-Aryan,Female,3.3950625,to earn money by selling their homemade products.,to earn money by selling their homemade products,to on money by selling their home made product.,to on money by selling their home made product,0.5,3,0,1,8
svarah_01050,Dogri,Indo-Aryan,Male,3.392875,Where can i get Paid CORBEVAX vaccine?,where can i get paid corbevax vaccine,here can I get paid for the Vax vaccine.,here can i get paid for the vax vaccine,0.5714285714285714,2,0,2,7
svarah_01051,Bengali,Indo-Aryan,Female,0.6449375,Three,three,Three!,three,0.0,0,0,0,1
svarah_01055,Urdu,Indo-Aryan,Female,0.5735,Visual,visual,Visual.,visual,0.0,0,0,0,1
svarah_01060,Kannada,Dravidian,Male,5.5281875,Can you speak 5 numbers between 10 and 10000?,can you speak 5 numbers between 10 and 10000,"can you speak 5 numbers between 10 and 10,000",can you speak 5 numbers between 10 and 10 000,0.2222222222222222,1,0,1,9
